KL14175,MAD,CDG,2026-04-13T01:00,492.00
KL14176,CDG,UIO,2026-04-13T15:00,650.00
KL14177,CDG,BCN,2026-04-13T03:00,1192.00
KL14178,CDG,IAH,2026-04-13T22:00,1357.00
KL14179,CDG,ARN,2026-04-13T16:00,1227.00
KL14180,CDG,LHR,2026-04-13T23:00,1250.00
KL14181,CDG,BRU,2026-04-13T11:00,850.00
KL14182,CDG,SYD,2026-04-13T16:00,807.00
KL14183,CDG,NRT,2026-04-13T03:00,321.00
KL14184,CDG,EZE,2026-04-13T12:00,462.00
KL14185,CDG,MUC,2026-04-13T14:00,525.00
KL14186,CDG,TLV,2026-04-13T10:00,1481.00
KL14187,CDG,JFK,2026-04-13T12:00,692.00
KL14188,CDG,MAD,2026-04-13T19:00,664.00
KL14189,AMS,UIO,2026-04-14T18:00,553.00
KL14190,AMS,BCN,2026-04-14T18:00,184.00
KL14191,AMS,IAH,2026-04-14T04:00,264.00
KL14192,AMS,ARN,2026-04-14T05:00,1391.00
KL14193,AMS,BRU,2026-04-14T15:00,1115.00
KL14194,AMS,NRT,2026-04-14T21:00,839.00
KL14195,AMS,BOS,2026-04-14T00:00,934.00
KL14196,AMS,EZE,2026-04-14T23:00,948.00
KL14197,AMS,MUC,2026-04-14T20:00,1469.00
KL14198,AMS,TLV,2026-04-14T03:00,891.00
KL14199,AMS,MAD,2026-04-14T05:00,1163.00
KL14200,AMS,CDG,2026-04-14T23:00,968.00
KL14201,UIO,AMS,2026-04-14T04:00,518.00
KL14202,UIO,BCN,2026-04-14T22:00,396.00
KL14203,UIO,IAH,2026-04-14T14:00,1226.00
KL14204,UIO,ARN,2026-04-14T13:00,642.00
KL14205,UIO,LHR,2026-04-14T17:00,179.00
KL14206,UIO,BRU,2026-04-14T12:00,1300.00
KL14207,UIO,SYD,2026-04-14T22:00,1498.00
KL14208,UIO,BOS,2026-04-14T10:00,148.00
KL14209,UIO,MUC,2026-04-14T14:00,182.00
KL14210,UIO,JFK,2026-04-14T07:00,1456.00
KL14211,UIO,MAD,2026-04-14T09:00,1449.00
KL14212,UIO,CDG,2026-04-14T10:00,719.00
KL14213,BCN,AMS,2026-04-14T14:00,1363.00
KL14214,BCN,UIO,2026-04-14T02:00,309.00
KL14215,BCN,IAH,2026-04-14T22:00,445.00
KL14216,BCN,ARN,2026-04-14T10:00,761.00
KL14217,BCN,LHR,2026-04-14T17:00,960.00
KL14218,BCN,BRU,2026-04-14T11:00,1121.00
KL14219,BCN,SYD,2026-04-14T20:00,177.00
KL14220,BCN,NRT,2026-04-14T10:00,751.00
KL14221,BCN,EZE,2026-04-14T02:00,1019.00
KL14222,BCN,MUC,2026-04-14T11:00,917.00
KL14223,BCN,TLV,2026-04-14T03:00,753.00
KL14224,BCN,JFK,2026-04-14T16:00,485.00
KL14225,BCN,MAD,2026-04-14T05:00,1223.00
KL14226,BCN,CDG,2026-04-14T23:00,793.00
KL14227,IAH,AMS,2026-04-14T05:00,449.00
KL14228,IAH,BCN,2026-04-14T18:00,129.00
KL14229,IAH,ARN,2026-04-14T18:00,1159.00
KL14230,IAH,LHR,2026-04-14T12:00,791.00
KL14231,IAH,SYD,2026-04-14T02:00,122.00
KL14232,IAH,NRT,2026-04-14T23:00,1362.00
KL14233,IAH,BOS,2026-04-14T07:00,516.00
KL14234,IAH,MUC,2026-04-14T23:00,514.00
KL14235,IAH,TLV,2026-04-14T05:00,720.00
KL14236,IAH,JFK,2026-04-14T19:00,514.00
KL14237,IAH,MAD,2026-04-14T22:00,1321.00
KL14238,ARN,AMS,2026-04-14T01:00,581.00
KL14239,ARN,UIO,2026-04-14T11:00,150.00
KL14240,ARN,BCN,2026-04-14T15:00,1363.00
KL14241,ARN,LHR,2026-04-14T13:00,925.00
KL14242,ARN,BRU,2026-04-14T01:00,1207.00
KL14243,ARN,NRT,2026-04-14T22:00,1225.00
KL14244,ARN,BOS,2026-04-14T10:00,1394.00
KL14245,ARN,EZE,2026-04-14T10:00,402.00
KL14246,ARN,MUC,2026-04-14T21:00,1207.00
KL14247,ARN,JFK,2026-04-14T22:00,880.00
KL14248,ARN,CDG,2026-04-14T01:00,463.00
KL14249,LHR,AMS,2026-04-14T12:00,940.00
KL14250,LHR,BCN,2026-04-14T13:00,296.00
KL14251,LHR,IAH,2026-04-14T22:00,584.00
KL14252,LHR,BRU,2026-04-14T09:00,952.00
KL14253,LHR,SYD,2026-04-14T18:00,882.00
KL14254,LHR,NRT,2026-04-14T08:00,565.00
KL14255,LHR,BOS,2026-04-14T12:00,977.00
KL14256,LHR,EZE,2026-04-14T23:00,241.00
KL14257,LHR,TLV,2026-04-14T09:00,1101.00
KL14258,LHR,JFK,2026-04-14T15:00,1030.00
KL14259,LHR,MAD,2026-04-14T22:00,1284.00
KL14260,BRU,AMS,2026-04-14T06:00,1362.00
KL14261,BRU,UIO,2026-04-14T13:00,694.00
KL14262,BRU,BCN,2026-04-14T04:00,863.00
KL14263,BRU,ARN,2026-04-14T18:00,571.00
KL14264,BRU,NRT,2026-04-14T22:00,533.00
KL14265,BRU,BOS,2026-04-14T13:00,759.00
KL14266,BRU,MUC,2026-04-14T09:00,125.00
KL14267,BRU,TLV,2026-04-14T06:00,612.00
KL14268,BRU,JFK,2026-04-14T19:00,117.00
KL14269,BRU,MAD,2026-04-14T10:00,131.00
KL14270,BRU,CDG,2026-04-14T07:00,835.00
KL14271,SYD,AMS,2026-04-14T00:00,520.00
KL14272,SYD,BCN,2026-04-14T00:00,915.00
KL14273,SYD,IAH,2026-04-14T15:00,1101.00
KL14274,SYD,LHR,2026-04-14T13:00,597.00
KL14275,SYD,NRT,2026-04-14T02:00,223.00
KL14276,SYD,BOS,2026-04-14T19:00,273.00
KL14277,SYD,TLV,2026-04-14T00:00,890.00
KL14278,SYD,JFK,2026-04-14T17:00,167.00
KL14279,SYD,MAD,2026-04-14T14:00,386.00
KL14280,SYD,CDG,2026-04-14T04:00,1332.00
KL14281,NRT,UIO,2026-04-14T00:00,1370.00
KL14282,NRT,IAH,2026-04-14T04:00,753.00
KL14283,NRT,ARN,2026-04-14T06:00,1330.00
KL14284,NRT,LHR,2026-04-14T18:00,384.00
KL14285,NRT,BRU,2026-04-14T14:00,1284.00
KL14286,NRT,SYD,2026-04-14T17:00,1176.00
KL14287,NRT,MUC,2026-04-14T12:00,243.00
KL14288,NRT,JFK,2026-04-14T19:00,166.00
KL14289,NRT,MAD,2026-04-14T14:00,911.00
KL14290,NRT,CDG,2026-04-14T10:00,677.00
KL14291,BOS,UIO,2026-04-14T09:00,1273.00
KL14292,BOS,BCN,2026-04-14T03:00,412.00
KL14293,BOS,IAH,2026-04-14T18:00,506.00
KL14294,BOS,BRU,2026-04-14T01:00,762.00
KL14295,BOS,SYD,2026-04-14T10:00,196.00
KL14296,BOS,NRT,2026-04-14T21:00,464.00
KL14297,BOS,MUC,2026-04-14T21:00,176.00
KL14298,BOS,JFK,2026-04-14T09:00,1152.00
KL14299,BOS,MAD,2026-04-14T21:00,523.00
KL14300,EZE,UIO,2026-04-14T02:00,113.00
KL14301,EZE,BCN,2026-04-14T15:00,233.00
KL14302,EZE,ARN,2026-04-14T05:00,1217.00
KL14303,EZE,LHR,2026-04-14T02:00,325.00
KL14304,EZE,BRU,2026-04-14T00:00,1449.00
KL14305,EZE,SYD,2026-04-14T07:00,714.00
KL14306,EZE,MUC,2026-04-14T16:00,277.00
KL14307,EZE,TLV,2026-04-14T02:00,376.00
KL14308,EZE,JFK,2026-04-14T21:00,1137.00
KL14309,EZE,MAD,2026-04-14T20:00,1104.00
KL14310,EZE,CDG,2026-04-14T09:00,1331.00
KL14311,MUC,AMS,2026-04-14T13:00,1220.00
KL14312,MUC,BCN,2026-04-14T07:00,1193.00
KL14313,MUC,IAH,2026-04-14T07:00,1341.00
KL14314,MUC,ARN,2026-04-14T05:00,1461.00
KL14315,MUC,LHR,2026-04-14T02:00,746.00
KL14316,MUC,BRU,2026-04-14T06:00,1079.00
KL14317,MUC,SYD,2026-04-14T18:00,990.00
KL14318,MUC,NRT,2026-04-14T06:00,961.00
KL14319,MUC,BOS,2026-04-14T16:00,986.00
KL14320,MUC,EZE,2026-04-14T22:00,832.00
KL14321,MUC,TLV,2026-04-14T19:00,270.00
KL14322,MUC,JFK,2026-04-14T21:00,1410.00
KL14323,MUC,MAD,2026-04-14T16:00,815.00
KL14324,MUC,CDG,2026-04-14T19:00,871.00
KL14325,TLV,AMS,2026-04-14T07:00,528.00
KL14326,TLV,UIO,2026-04-14T16:00,1057.00
KL14327,TLV,IAH,2026-04-14T22:00,1340.00
KL14328,TLV,LHR,2026-04-14T12:00,286.00
KL14329,TLV,BRU,2026-04-14T11:00,730.00
KL14330,TLV,SYD,2026-04-14T03:00,1190.00
KL14331,TLV,NRT,2026-04-14T06:00,1424.00
KL14332,TLV,BOS,2026-04-14T12:00,1122.00
KL14333,TLV,EZE,2026-04-14T02:00,312.00
KL14334,TLV,MUC,2026-04-14T00:00,1295.00
KL14335,TLV,MAD,2026-04-14T05:00,919.00
KL14336,TLV,CDG,2026-04-14T20:00,1363.00
KL14337,JFK,AMS,2026-04-14T11:00,1204.00
KL14338,JFK,UIO,2026-04-14T06:00,369.00
KL14339,JFK,BCN,2026-04-14T13:00,1024.00
KL14340,JFK,IAH,2026-04-14T23:00,483.00
KL14341,JFK,LHR,2026-04-14T15:00,652.00
KL14342,JFK,BRU,2026-04-14T03:00,872.00
KL14343,JFK,SYD,2026-04-14T10:00,1262.00
KL14344,JFK,BOS,2026-04-14T02:00,159.00
KL14345,JFK,MUC,2026-04-14T13:00,318.00
KL14346,JFK,TLV,2026-04-14T16:00,741.00
KL14347,JFK,MAD,2026-04-14T19:00,1312.00
KL14348,JFK,CDG,2026-04-14T22:00,207.00
KL14349,MAD,AMS,2026-04-14T11:00,1276.00
KL14350,MAD,LHR,2026-04-14T06:00,1487.00
KL14351,MAD,BRU,2026-04-14T09:00,1139.00
KL14352,MAD,SYD,2026-04-14T16:00,902.00
KL14353,MAD,NRT,2026-04-14T09:00,1482.00
KL14354,MAD,BOS,2026-04-14T00:00,1066.00
KL14355,MAD,EZE,2026-04-14T22:00,367.00
KL14356,MAD,MUC,2026-04-14T11:00,1029.00
KL14357,MAD,TLV,2026-04-14T04:00,130.00
KL14358,MAD,JFK,2026-04-14T08:00,507.00
KL14359,MAD,CDG,2026-04-14T20:00,722.00
KL14360,CDG,AMS,2026-04-14T15:00,439.00
KL14361,CDG,BCN,2026-04-14T08:00,956.00
KL14362,CDG,IAH,2026-04-14T06:00,613.00
KL14363,CDG,ARN,2026-04-14T18:00,1117.00
KL14364,CDG,LHR,2026-04-14T14:00,1043.00
KL14365,CDG,BRU,2026-04-14T16:00,554.00
KL14366,CDG,NRT,2026-04-14T09:00,766.00
KL14367,CDG,BOS,2026-04-14T08:00,284.00
KL14368,CDG,EZE,2026-04-14T00:00,948.00
KL14369,CDG,MUC,2026-04-14T07:00,1148.00
KL14370,AMS,UIO,2026-04-15T01:00,1124.00
KL14371,AMS,BCN,2026-04-15T08:00,1112.00
KL14372,AMS,ARN,2026-04-15T04:00,731.00
KL14373,AMS,LHR,2026-04-15T07:00,1377.00
KL14374,AMS,BRU,2026-04-15T08:00,1469.00
KL14375,AMS,SYD,2026-04-15T20:00,122.00
KL14376,AMS,EZE,2026-04-15T15:00,829.00
KL14377,AMS,MUC,2026-04-15T08:00,356.00
KL14378,AMS,CDG,2026-04-15T06:00,787.00
KL14379,UIO,AMS,2026-04-15T10:00,908.00
KL14380,UIO,BCN,2026-04-15T01:00,131.00
KL14381,UIO,IAH,2026-04-15T16:00,858.00
KL14382,UIO,ARN,2026-04-15T21:00,1405.00
KL14383,UIO,LHR,2026-04-15T12:00,1009.00
KL14384,UIO,BRU,2026-04-15T17:00,896.00
KL14385,UIO,SYD,2026-04-15T23:00,1437.00
KL14386,UIO,BOS,2026-04-15T02:00,931.00
KL14387,UIO,EZE,2026-04-15T05:00,563.00
KL14388,UIO,MUC,2026-04-15T04:00,997.00
KL14389,UIO,TLV,2026-04-15T06:00,316.00
KL14390,UIO,JFK,2026-04-15T09:00,308.00
KL14391,UIO,MAD,2026-04-15T21:00,340.00
KL14392,UIO,CDG,2026-04-15T06:00,811.00
KL14393,BCN,UIO,2026-04-15T21:00,1441.00
KL14394,BCN,IAH,2026-04-15T09:00,691.00
KL14395,BCN,ARN,2026-04-15T12:00,492.00
KL14396,BCN,LHR,2026-04-15T20:00,586.00
KL14397,BCN,BRU,2026-04-15T11:00,400.00
KL14398,BCN,NRT,2026-04-15T01:00,973.00
KL14399,BCN,BOS,2026-04-15T13:00,340.00
KL14400,BCN,EZE,2026-04-15T03:00,223.00
KL14401,BCN,MUC,2026-04-15T15:00,645.00
KL14402,BCN,TLV,2026-04-15T14:00,961.00
KL14403,BCN,JFK,2026-04-15T19:00,1348.00
KL14404,BCN,CDG,2026-04-15T13:00,951.00
KL14405,IAH,AMS,2026-04-15T16:00,257.00
KL14406,IAH,UIO,2026-04-15T16:00,719.00
KL14407,IAH,BCN,2026-04-15T18:00,1220.00
KL14408,IAH,ARN,2026-04-15T18:00,1414.00
KL14409,IAH,LHR,2026-04-15T23:00,123.00
KL14410,IAH,BRU,2026-04-15T15:00,1376.00
KL14411,IAH,SYD,2026-04-15T03:00,805.00
KL14412,IAH,NRT,2026-04-15T22:00,425.00
KL14413,IAH,BOS,2026-04-15T15:00,1278.00
KL14414,IAH,MUC,2026-04-15T19:00,494.00
KL14415,IAH,TLV,2026-04-15T11:00,922.00
KL14416,IAH,JFK,2026-04-15T22:00,614.00
KL14417,IAH,MAD,2026-04-15T11:00,434.00
KL14418,IAH,CDG,2026-04-15T23:00,934.00
KL14419,ARN,AMS,2026-04-15T12:00,280.00
KL14420,ARN,UIO,2026-04-15T04:00,1432.00
KL14421,ARN,IAH,2026-04-15T07:00,1246.00
KL14422,ARN,LHR,2026-04-15T03:00,1386.00
KL14423,ARN,BRU,2026-04-15T12:00,1049.00
KL14424,ARN,SYD,2026-04-15T20:00,435.00
KL14425,ARN,NRT,2026-04-15T12:00,1262.00
KL14426,ARN,BOS,2026-04-15T14:00,830.00
KL14427,ARN,EZE,2026-04-15T06:00,1329.00
KL14428,ARN,MUC,2026-04-15T23:00,1141.00
KL14429,ARN,TLV,2026-04-15T10:00,609.00
KL14430,ARN,JFK,2026-04-15T09:00,133.00
KL14431,ARN,MAD,2026-04-15T01:00,102.00
KL14432,ARN,CDG,2026-04-15T14:00,514.00
KL14433,LHR,UIO,2026-04-15T18:00,972.00
KL14434,LHR,BCN,2026-04-15T03:00,1286.00
KL14435,LHR,IAH,2026-04-15T20:00,454.00
KL14436,LHR,ARN,2026-04-15T04:00,1200.00
KL14437,LHR,BRU,2026-04-15T13:00,1184.00
KL14438,LHR,SYD,2026-04-15T16:00,1304.00
KL14439,LHR,NRT,2026-04-15T21:00,695.00
KL14440,LHR,MUC,2026-04-15T14:00,1026.00
KL14441,LHR,TLV,2026-04-15T23:00,827.00
KL14442,LHR,MAD,2026-04-15T22:00,901.00
KL14443,LHR,CDG,2026-04-15T15:00,556.00
KL14444,BRU,UIO,2026-04-15T11:00,1344.00
KL14445,BRU,BCN,2026-04-15T18:00,1247.00
KL14446,BRU,IAH,2026-04-15T02:00,399.00
KL14447,BRU,ARN,2026-04-15T18:00,478.00
KL14448,BRU,LHR,2026-04-15T02:00,378.00
KL14449,BRU,EZE,2026-04-15T02:00,819.00
KL14450,BRU,MUC,2026-04-15T22:00,1220.00
KL14451,BRU,TLV,2026-04-15T07:00,948.00
KL14452,BRU,MAD,2026-04-15T23:00,1207.00
KL14453,BRU,CDG,2026-04-15T02:00,1026.00
KL14454,SYD,AMS,2026-04-15T18:00,689.00
KL14455,SYD,UIO,2026-04-15T21:00,1385.00
KL14456,SYD,BCN,2026-04-15T22:00,395.00
KL14457,SYD,IAH,2026-04-15T10:00,1395.00
KL14458,SYD,ARN,2026-04-15T11:00,1467.00
KL14459,SYD,LHR,2026-04-15T15:00,1167.00
KL14460,SYD,BRU,2026-04-15T11:00,629.00
KL14461,SYD,BOS,2026-04-15T13:00,1088.00
KL14462,SYD,EZE,2026-04-15T10:00,186.00
KL14463,SYD,MUC,2026-04-15T22:00,680.00
KL14464,SYD,TLV,2026-04-15T05:00,978.00
KL14465,SYD,MAD,2026-04-15T17:00,743.00
KL14466,SYD,CDG,2026-04-15T00:00,559.00
KL14467,NRT,AMS,2026-04-15T19:00,1373.00
KL14468,NRT,BCN,2026-04-15T08:00,851.00
KL14469,NRT,ARN,2026-04-15T07:00,638.00
KL14470,NRT,LHR,2026-04-15T06:00,568.00
KL14471,NRT,BRU,2026-04-15T16:00,1340.00
KL14472,NRT,SYD,2026-04-15T20:00,980.00
KL14473,NRT,BOS,2026-04-15T15:00,487.00
KL14474,NRT,EZE,2026-04-15T09:00,268.00
KL14475,NRT,TLV,2026-04-15T18:00,1297.00
KL14476,NRT,MAD,2026-04-15T19:00,1053.00
KL14477,NRT,CDG,2026-04-15T01:00,130.00
KL14478,BOS,AMS,2026-04-15T03:00,541.00
KL14479,BOS,UIO,2026-04-15T09:00,551.00
KL14480,BOS,BCN,2026-04-15T00:00,706.00
KL14481,BOS,IAH,2026-04-15T18:00,405.00
KL14482,BOS,LHR,2026-04-15T15:00,606.00
KL14483,BOS,BRU,2026-04-15T02:00,652.00
KL14484,BOS,SYD,2026-04-15T07:00,625.00
KL14485,BOS,EZE,2026-04-15T21:00,969.00
KL14486,BOS,MUC,2026-04-15T04:00,1203.00
KL14487,BOS,JFK,2026-04-15T17:00,1458.00
KL14488,BOS,MAD,2026-04-15T17:00,558.00
KL14489,EZE,AMS,2026-04-15T16:00,976.00
KL14490,EZE,BCN,2026-04-15T07:00,980.00
KL14491,EZE,IAH,2026-04-15T22:00,1407.00
KL14492,EZE,ARN,2026-04-15T21:00,1487.00
KL14493,EZE,LHR,2026-04-15T03:00,630.00
KL14494,EZE,SYD,2026-04-15T06:00,502.00
KL14495,EZE,NRT,2026-04-15T10:00,1454.00
KL14496,EZE,BOS,2026-04-15T04:00,568.00
KL14497,EZE,MUC,2026-04-15T17:00,382.00
KL14498,EZE,TLV,2026-04-15T01:00,240.00
KL14499,EZE,MAD,2026-04-15T07:00,521.00
KL14500,EZE,CDG,2026-04-15T01:00,211.00
KL14501,MUC,UIO,2026-04-15T01:00,1182.00
KL14502,MUC,BCN,2026-04-15T19:00,1168.00
KL14503,MUC,IAH,2026-04-15T00:00,1123.00
KL14504,MUC,ARN,2026-04-15T15:00,1349.00
KL14505,MUC,BRU,2026-04-15T05:00,1262.00
KL14506,MUC,SYD,2026-04-15T09:00,425.00
KL14507,MUC,NRT,2026-04-15T20:00,425.00
KL14508,MUC,BOS,2026-04-15T18:00,1097.00
KL14509,MUC,EZE,2026-04-15T01:00,1316.00
KL14510,MUC,TLV,2026-04-15T07:00,226.00
KL14511,MUC,JFK,2026-04-15T19:00,957.00
KL14512,MUC,MAD,2026-04-15T21:00,638.00
KL14513,MUC,CDG,2026-04-15T10:00,1345.00
KL14514,TLV,AMS,2026-04-15T00:00,338.00
KL14515,TLV,UIO,2026-04-15T00:00,866.00
KL14516,TLV,BCN,2026-04-15T17:00,114.00
KL14517,TLV,IAH,2026-04-15T16:00,642.00
KL14518,TLV,ARN,2026-04-15T21:00,631.00
KL14519,TLV,LHR,2026-04-15T02:00,951.00
KL14520,TLV,SYD,2026-04-15T19:00,482.00
KL14521,TLV,NRT,2026-04-15T17:00,603.00
KL14522,TLV,BOS,2026-04-15T19:00,536.00
KL14523,TLV,MUC,2026-04-15T01:00,133.00
KL14524,TLV,JFK,2026-04-15T14:00,1445.00
KL14525,TLV,CDG,2026-04-15T04:00,1288.00
KL14526,JFK,AMS,2026-04-15T04:00,677.00
KL14527,JFK,BCN,2026-04-15T14:00,603.00
KL14528,JFK,IAH,2026-04-15T04:00,1399.00
KL14529,JFK,ARN,2026-04-15T20:00,743.00
KL14530,JFK,LHR,2026-04-15T08:00,439.00
KL14531,JFK,NRT,2026-04-15T15:00,170.00
KL14532,JFK,BOS,2026-04-15T08:00,725.00
KL14533,JFK,EZE,2026-04-15T02:00,218.00
KL14534,JFK,MUC,2026-04-15T21:00,475.00
KL14535,JFK,TLV,2026-04-15T17:00,1099.00
KL14536,JFK,MAD,2026-04-15T12:00,1387.00
KL14537,JFK,CDG,2026-04-15T00:00,690.00
KL14538,MAD,AMS,2026-04-15T04:00,944.00
KL14539,MAD,UIO,2026-04-15T02:00,768.00
KL14540,MAD,BCN,2026-04-15T09:00,432.00
KL14541,MAD,IAH,2026-04-15T09:00,1326.00
KL14542,MAD,ARN,2026-04-15T19:00,960.00
KL14543,MAD,LHR,2026-04-15T11:00,944.00
KL14544,MAD,SYD,2026-04-15T20:00,247.00
KL14545,MAD,BOS,2026-04-15T12:00,297.00
KL14546,MAD,MUC,2026-04-15T00:00,1413.00
KL14547,MAD,JFK,2026-04-15T07:00,154.00
KL14548,MAD,CDG,2026-04-15T22:00,545.00
KL14549,CDG,UIO,2026-04-15T13:00,1218.00
KL14550,CDG,BCN,2026-04-15T11:00,1182.00
KL14551,CDG,IAH,2026-04-15T07:00,804.00
KL14552,CDG,BRU,2026-04-15T12:00,1015.00
KL14553,CDG,SYD,2026-04-15T23:00,770.00
KL14554,CDG,NRT,2026-04-15T02:00,203.00
KL14555,CDG,BOS,2026-04-15T15:00,902.00
KL14556,CDG,EZE,2026-04-15T01:00,240.00
KL14557,CDG,MUC,2026-04-15T08:00,1365.00
KL14558,CDG,MAD,2026-04-15T05:00,901.00
KL14559,AMS,UIO,2026-04-16T08:00,110.00
KL14560,AMS,BCN,2026-04-16T02:00,744.00
KL14561,AMS,ARN,2026-04-16T17:00,1378.00
KL14562,AMS,LHR,2026-04-16T14:00,207.00
KL14563,AMS,BRU,2026-04-16T18:00,320.00
KL14564,AMS,SYD,2026-04-16T18:00,926.00
KL14565,AMS,NRT,2026-04-16T03:00,135.00
KL14566,AMS,EZE,2026-04-16T16:00,211.00
KL14567,AMS,MUC,2026-04-16T08:00,364.00
KL14568,AMS,JFK,2026-04-16T01:00,675.00
KL14569,AMS,MAD,2026-04-16T03:00,353.00
KL14570,AMS,CDG,2026-04-16T16:00,510.00
KL14571,UIO,AMS,2026-04-16T15:00,609.00
KL14572,UIO,BCN,2026-04-16T20:00,387.00
KL14573,UIO,ARN,2026-04-16T08:00,364.00
KL14574,UIO,LHR,2026-04-16T23:00,1386.00
KL14575,UIO,BRU,2026-04-16T12:00,335.00
KL14576,UIO,SYD,2026-04-16T14:00,870.00
KL14577,UIO,NRT,2026-04-16T16:00,1298.00
KL14578,UIO,EZE,2026-04-16T05:00,485.00
KL14579,UIO,MUC,2026-04-16T12:00,235.00
KL14580,UIO,TLV,2026-04-16T08:00,1356.00
KL14581,UIO,JFK,2026-04-16T19:00,783.00
KL14582,UIO,MAD,2026-04-16T23:00,1239.00
KL14583,UIO,CDG,2026-04-16T01:00,1008.00
KL14584,BCN,AMS,2026-04-16T20:00,209.00
KL14585,BCN,UIO,2026-04-16T09:00,1413.00
KL14586,BCN,IAH,2026-04-16T18:00,176.00
KL14587,BCN,ARN,2026-04-16T06:00,515.00
KL14588,BCN,LHR,2026-04-16T14:00,1373.00
KL14589,BCN,BRU,2026-04-16T14:00,1078.00
KL14590,BCN,SYD,2026-04-16T08:00,904.00
KL14591,BCN,NRT,2026-04-16T10:00,1188.00
KL14592,BCN,BOS,2026-04-16T07:00,1062.00
KL14593,BCN,MUC,2026-04-16T01:00,568.00
KL14594,BCN,TLV,2026-04-16T05:00,1085.00
KL14595,BCN,JFK,2026-04-16T09:00,203.00
KL14596,BCN,CDG,2026-04-16T01:00,766.00
KL14597,IAH,BCN,2026-04-16T19:00,1151.00
KL14598,IAH,ARN,2026-04-16T08:00,997.00
KL14599,IAH,BRU,2026-04-16T02:00,402.00
KL14600,IAH,SYD,2026-04-16T21:00,355.00
KL14601,IAH,BOS,2026-04-16T00:00,783.00
KL14602,IAH,MUC,2026-04-16T10:00,1469.00
KL14603,IAH,TLV,2026-04-16T22:00,336.00
KL14604,IAH,JFK,2026-04-16T17:00,449.00
KL14605,IAH,MAD,2026-04-16T19:00,1330.00
KL14606,IAH,CDG,2026-04-16T05:00,1344.00
KL14607,ARN,AMS,2026-04-16T01:00,411.00
KL14608,ARN,UIO,2026-04-16T16:00,1298.00
KL14609,ARN,BCN,2026-04-16T14:00,1385.00
KL14610,ARN,IAH,2026-04-16T07:00,1016.00
KL14611,ARN,LHR,2026-04-16T21:00,1409.00
KL14612,ARN,BRU,2026-04-16T09:00,1077.00
KL14613,ARN,NRT,2026-04-16T18:00,1320.00
KL14614,ARN,BOS,2026-04-16T06:00,945.00
KL14615,ARN,EZE,2026-04-16T05:00,1076.00
KL14616,ARN,MUC,2026-04-16T20:00,182.00
KL14617,ARN,TLV,2026-04-16T04:00,978.00
KL14618,ARN,JFK,2026-04-16T17:00,1015.00
KL14619,ARN,MAD,2026-04-16T16:00,1489.00
KL14620,ARN,CDG,2026-04-16T21:00,496.00
KL14621,LHR,UIO,2026-04-16T02:00,1080.00
KL14622,LHR,BCN,2026-04-16T18:00,611.00
KL14623,LHR,IAH,2026-04-16T21:00,1301.00
KL14624,LHR,BRU,2026-04-16T04:00,1385.00
KL14625,LHR,NRT,2026-04-16T02:00,536.00
KL14626,LHR,MUC,2026-04-16T16:00,1442.00
KL14627,LHR,TLV,2026-04-16T05:00,1298.00
KL14628,LHR,JFK,2026-04-16T15:00,411.00
KL14629,LHR,MAD,2026-04-16T01:00,1092.00
KL14630,LHR,CDG,2026-04-16T11:00,936.00
KL14631,BRU,UIO,2026-04-16T09:00,291.00
KL14632,BRU,BCN,2026-04-16T00:00,839.00
KL14633,BRU,IAH,2026-04-16T13:00,1179.00
KL14634,BRU,ARN,2026-04-16T17:00,415.00
KL14635,BRU,LHR,2026-04-16T04:00,592.00
KL14636,BRU,SYD,2026-04-16T04:00,1290.00
KL14637,BRU,NRT,2026-04-16T02:00,264.00
KL14638,BRU,BOS,2026-04-16T17:00,965.00
KL14639,BRU,MUC,2026-04-16T11:00,1249.00
KL14640,BRU,TLV,2026-04-16T19:00,642.00
KL14641,BRU,JFK,2026-04-16T18:00,334.00
KL14642,BRU,MAD,2026-04-16T06:00,493.00
KL14643,BRU,CDG,2026-04-16T07:00,1077.00
KL14644,SYD,AMS,2026-04-16T00:00,208.00
KL14645,SYD,BCN,2026-04-16T22:00,1313.00
KL14646,SYD,IAH,2026-04-16T15:00,1464.00
KL14647,SYD,LHR,2026-04-16T03:00,193.00
KL14648,SYD,EZE,2026-04-16T19:00,458.00
KL14649,SYD,MUC,2026-04-16T11:00,995.00
KL14650,SYD,JFK,2026-04-16T20:00,241.00
KL14651,SYD,MAD,2026-04-16T02:00,649.00
KL14652,SYD,CDG,2026-04-16T00:00,844.00
KL14653,NRT,AMS,2026-04-16T09:00,1274.00
KL14654,NRT,UIO,2026-04-16T20:00,528.00
KL14655,NRT,BCN,2026-04-16T09:00,1320.00
KL14656,NRT,ARN,2026-04-16T08:00,1454.00
KL14657,NRT,LHR,2026-04-16T21:00,910.00
KL14658,NRT,BRU,2026-04-16T03:00,1282.00
KL14659,NRT,BOS,2026-04-16T02:00,1052.00
KL14660,NRT,EZE,2026-04-16T16:00,939.00
KL14661,NRT,MUC,2026-04-16T10:00,835.00
KL14662,NRT,TLV,2026-04-16T00:00,1421.00
KL14663,NRT,JFK,2026-04-16T22:00,1493.00
KL14664,NRT,MAD,2026-04-16T18:00,1380.00
KL14665,BOS,AMS,2026-04-16T11:00,904.00
KL14666,BOS,BCN,2026-04-16T01:00,624.00
KL14667,BOS,IAH,2026-04-16T21:00,558.00
